"engine","province","sex","year","age","population_count","population_count_pohem","all_count","relative_difference"
"CANSIM","P.E.I.","All","2036","[45,50[",11900,11900,1,0
"CANSIM","P.E.I.","All","2036","[50,55[",12000,12100,1,0.833333333333333
"CANSIM","P.E.I.","All","2036","[55,60[",11800,11900,1,0.847457627118644
"CANSIM","P.E.I.","All","2036","[60,65[",11300,11300,1,0
"CANSIM","P.E.I.","All","2036","[65,70[",10900,10900,1,0
"CANSIM","P.E.I.","All","2036","[70,75[",11200,11300,1,0.892857142857143
"CANSIM","P.E.I.","All","2036","[75,80[",10000,10100,1,1
"CANSIM","P.E.I.","All","2036","[80,85[",7800,7800,1,0
"CANSIM","P.E.I.","All","2036","[85,90[",5300,5200,1,-1.88679245283019
"CANSIM","P.E.I.","All","2036","[90,95[",2100,2100,1,0
"CANSIM","P.E.I.","All","2036","[95,100[",600,600,1,0
"CANSIM","P.E.I.","All","2036","[100,max[",100,100,1,0
"CANSIM","P.E.I.","Male","2036","All",88600,70100,1,-20.8803611738149
"CANSIM","P.E.I.","Male","2036","[20,25[",6000,6000,0,0
"CANSIM","P.E.I.","Male","2036","[25,30[",4700,4700,0,0
"CANSIM","P.E.I.","Male","2036","[30,35[",4300,4300,0,0
"CANSIM","P.E.I.","Male","2036","[35,40[",4500,4500,0,0
"CANSIM","P.E.I.","Male","2036","[40,45[",5300,5300,0,0
"CANSIM","P.E.I.","Male","2036","[45,50[",5800,5800,0,0
"CANSIM","P.E.I.","Male","2036","[50,55[",6000,6000,0,0
"CANSIM","P.E.I.","Male","2036","[55,60[",5900,5900,0,0
"CANSIM","P.E.I.","Male","2036","[60,65[",5600,5600,0,0
"CANSIM","P.E.I.","Male","2036","[65,70[",5300,5300,0,0
"CANSIM","P.E.I.","Male","2036","[70,75[",5400,5400,0,0
"CANSIM","P.E.I.","Male","2036","[75,80[",4600,4600,0,0
"CANSIM","P.E.I.","Male","2036","[80,85[",3500,3500,0,0
"CANSIM","P.E.I.","Male","2036","[85,90[",2200,2200,0,0
"CANSIM","P.E.I.","Male","2036","[90,95[",800,800,0,0
"CANSIM","P.E.I.","Male","2036","[95,100[",200,200,0,0
"CANSIM","P.E.I.","Male","2036","[100,max[",0,0,0,
"CANSIM","P.E.I.","Female","2036","All",93300,76000,1,-18.5423365487674
"CANSIM","P.E.I.","Female","2036","[20,25[",5500,5500,0,0
"CANSIM","P.E.I.","Female","2036","[25,30[",5000,5000,0,0
"CANSIM","P.E.I.","Female","2036","[30,35[",4700,4700,0,0
"CANSIM","P.E.I.","Female","2036","[35,40[",5100,5100,0,0
"CANSIM","P.E.I.","Female","2036","[40,45[",5700,5700,0,0
"CANSIM","P.E.I.","Female","2036","[45,50[",6100,6100,0,0
"CANSIM","P.E.I.","Female","2036","[50,55[",6100,6100,0,0
"CANSIM","P.E.I.","Female","2036","[55,60[",6000,6000,0,0
"CANSIM","P.E.I.","Female","2036","[60,65[",5700,5700,0,0
"CANSIM","P.E.I.","Female","2036","[65,70[",5600,5600,0,0
"CANSIM","P.E.I.","Female","2036","[70,75[",5900,5900,0,0
"CANSIM","P.E.I.","Female","2036","[75,80[",5500,5500,0,0
"CANSIM","P.E.I.","Female","2036","[80,85[",4300,4300,0,0
"CANSIM","P.E.I.","Female","2036","[85,90[",3000,3000,0,0
"CANSIM","P.E.I.","Female","2036","[90,95[",1300,1300,0,0
"CANSIM","P.E.I.","Female","2036","[95,100[",400,400,0,0
"CANSIM","P.E.I.","Female","2036","[100,max[",100,100,0,0
"CANSIM","Nova Scotia","All","2036","All",977700,797100,2,-18.4719239030377
"CANSIM","Nova Scotia","All","2036","[20,25[",56400,56400,1,0
"CANSIM","Nova Scotia","All","2036","[25,30[",52600,52600,1,0
"CANSIM","Nova Scotia","All","2036","[30,35[",49900,49800,1,-0.200400801603206
"CANSIM","Nova Scotia","All","2036","[35,40[",54700,54700,1,0
"CANSIM","Nova Scotia","All","2036","[40,45[",60400,60400,1,0
"CANSIM","Nova Scotia","All","2036","[45,50[",63000,63000,1,0
"CANSIM","Nova Scotia","All","2036","[50,55[",60500,60500,1,0
"CANSIM","Nova Scotia","All","2036","[55,60[",57100,57100,1,0
"CANSIM","Nova Scotia","All","2036","[60,65[",58700,58700,1,0
"CANSIM","Nova Scotia","All","2036","[65,70[",60500,60600,1,0.165289256198347
"CANSIM","Nova Scotia","All","2036","[70,75[",68100,68100,1,0
"CANSIM","Nova Scotia","All","2036","[75,80[",61800,61800,1,0
"CANSIM","Nova Scotia","All","2036","[80,85[",46900,46800,1,-0.213219616204691
"CANSIM","Nova Scotia","All","2036","[85,90[",30600,30500,1,-0.326797385620915
"CANSIM","Nova Scotia","All","2036","[90,95[",12500,12400,1,-0.8
"CANSIM","Nova Scotia","All","2036","[95,100[",3300,3200,1,-3.03030303030303
"CANSIM","Nova Scotia","All","2036","[100,max[",500,500,1,0
"CANSIM","Nova Scotia","Male","2036","All",471700,379200,1,-19.6099215603138
"CANSIM","Nova Scotia","Male","2036","[20,25[",28800,28800,0,0
"CANSIM","Nova Scotia","Male","2036","[25,30[",26100,26100,0,0
"CANSIM","Nova Scotia","Male","2036","[30,35[",23800,23800,0,0
"CANSIM","Nova Scotia","Male","2036","[35,40[",26500,26500,0,0
"CANSIM","Nova Scotia","Male","2036","[40,45[",29200,29200,0,0
"CANSIM","Nova Scotia","Male","2036","[45,50[",30900,30900,0,0
"CANSIM","Nova Scotia","Male","2036","[50,55[",29200,29200,0,0
"CANSIM","Nova Scotia","Male","2036","[55,60[",27100,27100,0,0
"CANSIM","Nova Scotia","Male","2036","[60,65[",28000,28000,0,0
"CANSIM","Nova Scotia","Male","2036","[65,70[",29100,29100,0,0
"CANSIM","Nova Scotia","Male","2036","[70,75[",32300,32300,0,0
"CANSIM","Nova Scotia","Male","2036","[75,80[",28500,28500,0,0
"CANSIM","Nova Scotia","Male","2036","[80,85[",20900,20900,0,0
"CANSIM","Nova Scotia","Male","2036","[85,90[",12900,12900,0,0
"CANSIM","Nova Scotia","Male","2036","[90,95[",4800,4800,0,0
"CANSIM","Nova Scotia","Male","2036","[95,100[",1000,1000,0,0
"CANSIM","Nova Scotia","Male","2036","[100,max[",100,100,0,0
"CANSIM","Nova Scotia","Female","2036","All",506000,417900,1,-17.4110671936759
"CANSIM","Nova Scotia","Female","2036","[20,25[",27600,27600,0,0
"CANSIM","Nova Scotia","Female","2036","[25,30[",26500,26500,0,0
"CANSIM","Nova Scotia","Female","2036","[30,35[",26000,26000,0,0
"CANSIM","Nova Scotia","Female","2036","[35,40[",28200,28200,0,0
"CANSIM","Nova Scotia","Female","2036","[40,45[",31200,31200,0,0
"CANSIM","Nova Scotia","Female","2036","[45,50[",32100,32100,0,0
"CANSIM","Nova Scotia","Female","2036","[50,55[",31300,31300,0,0
"CANSIM","Nova Scotia","Female","2036","[55,60[",30000,30000,0,0
"CANSIM","Nova Scotia","Female","2036","[60,65[",30700,30700,0,0
"CANSIM","Nova Scotia","Female","2036","[65,70[",31500,31500,0,0
"CANSIM","Nova Scotia","Female","2036","[70,75[",35800,35800,0,0
"CANSIM","Nova Scotia","Female","2036","[75,80[",33300,33300,0,0
"CANSIM","Nova Scotia","Female","2036","[80,85[",25900,25900,0,0
"CANSIM","Nova Scotia","Female","2036","[85,90[",17600,17600,0,0
"CANSIM","Nova Scotia","Female","2036","[90,95[",7600,7600,0,0
"CANSIM","Nova Scotia","Female","2036","[95,100[",2200,2200,0,0
"CANSIM","Nova Scotia","Female","2036","[100,max[",400,400,0,0
"CANSIM","New Brunswick","All","2036","All",790900,644500,2,-18.510557592616
"CANSIM","New Brunswick","All","2036","[20,25[",42100,42100,1,0
"CANSIM","New Brunswick","All","2036","[25,30[",40500,40500,1,0
"CANSIM","New Brunswick","All","2036","[30,35[",39700,39700,1,0
"CANSIM","New Brunswick","All","2036","[35,40[",42700,42700,1,0
"CANSIM","New Brunswick","All","2036","[40,45[",47100,47100,1,0
"CANSIM","New Brunswick","All","2036","[45,50[",48600,48600,1,0
"CANSIM","New Brunswick","All","2036","[50,55[",49200,49200,1,0
"CANSIM","New Brunswick","All","2036","[55,60[",48900,48900,1,0
"CANSIM","New Brunswick","All","2036","[60,65[",50000,50000,1,0
"CANSIM","New Brunswick","All","2036","[65,70[",50600,50600,1,0
"CANSIM","New Brunswick","All","2036","[70,75[",55400,55400,1,0
"CANSIM","New Brunswick","All","2036","[75,80[",50300,50300,1,0
"CANSIM","New Brunswick","All","2036","[80,85[",39500,39500,1,0
"CANSIM","New Brunswick","All","2036","[85,90[",26000,26000,1,0
"CANSIM","New Brunswick","All","2036","[90,95[",10600,10600,1,0
"CANSIM","New Brunswick","All","2036","[95,100[",2800,2800,1,0
"CANSIM","New Brunswick","All","2036","[100,max[",500,500,1,0
"CANSIM","New Brunswick","Male","2036","All",387400,312100,1,-19.4372741352607
"CANSIM","New Brunswick","Male","2036","[20,25[",21800,21800,0,0
"CANSIM","New Brunswick","Male","2036","[25,30[",20600,20600,0,0
"CANSIM","New Brunswick","Male","2036","[30,35[",19700,19700,0,0
"CANSIM","New Brunswick","Male","2036","[35,40[",21200,21200,0,0
"CANSIM","New Brunswick","Male","2036","[40,45[",23200,23200,0,0
"CANSIM","New Brunswick","Male","2036","[45,50[",23700,23700,0,0
"CANSIM","New Brunswick","Male","2036","[50,55[",23800,23800,0,0
"CANSIM","New Brunswick","Male","2036","[55,60[",23700,23700,0,0
"CANSIM","New Brunswick","Male","2036","[60,65[",24400,24400,0,0
"CANSIM","New Brunswick","Male","2036","[65,70[",25000,25000,0,0
"CANSIM","New Brunswick","Male","2036","[70,75[",26900,26900,0,0
"CANSIM","New Brunswick","Male","2036","[75,80[",23900,23900,0,0
"CANSIM","New Brunswick","Male","2036","[80,85[",17900,17900,0,0
"CANSIM","New Brunswick","Male","2036","[85,90[",11200,11200,0,0
"CANSIM","New Brunswick","Male","2036","[90,95[",4100,4100,0,0
"CANSIM","New Brunswick","Male","2036","[95,100[",900,900,0,0
"CANSIM","New Brunswick","Male","2036","[100,max[",100,100,0,0
"CANSIM","New Brunswick","Female","2036","All",403600,332400,1,-17.6412289395441
"CANSIM","New Brunswick","Female","2036","[20,25[",20300,20300,0,0
"CANSIM","New Brunswick","Female","2036","[25,30[",19900,19900,0,0
"CANSIM","New Brunswick","Female","2036","[30,35[",20000,20000,0,0
"CANSIM","New Brunswick","Female","2036","[35,40[",21500,21500,0,0
"CANSIM","New Brunswick","Female","2036","[40,45[",23900,23900,0,0
"CANSIM","New Brunswick","Female","2036","[45,50[",24900,24900,0,0
"CANSIM","New Brunswick","Female","2036","[50,55[",25400,25400,0,0
"CANSIM","New Brunswick","Female","2036","[55,60[",25200,25200,0,0
"CANSIM","New Brunswick","Female","2036","[60,65[",25600,25600,0,0
"CANSIM","New Brunswick","Female","2036","[65,70[",25600,25600,0,0
"CANSIM","New Brunswick","Female","2036","[70,75[",28500,28500,0,0
"CANSIM","New Brunswick","Female","2036","[75,80[",26400,26400,0,0
"CANSIM","New Brunswick","Female","2036","[80,85[",21600,21600,0,0
"CANSIM","New Brunswick","Female","2036","[85,90[",14800,14800,0,0
"CANSIM","New Brunswick","Female","2036","[90,95[",6500,6500,0,0
"CANSIM","New Brunswick","Female","2036","[95,100[",1900,1900,0,0
"CANSIM","New Brunswick","Female","2036","[100,max[",400,400,0,0
"CANSIM","Quebec","All","2036","All",9225200,7397100,2,-19.8163725447687
"CANSIM","Quebec","All","2036","[20,25[",547800,547800,1,0
"CANSIM","Quebec","All","2036","[25,30[",564700,564700,1,0
"CANSIM","Quebec","All","2036","[30,35[",533100,533000,1,-0.018758206715438
"CANSIM","Quebec","All","2036","[35,40[",553700,553700,1,0
"CANSIM","Quebec","All","2036","[40,45[",596900,596900,1,0
"CANSIM","Quebec","All","2036","[45,50[",577300,577300,1,0
"CANSIM","Quebec","All","2036","[50,55[",566500,566500,1,0
"CANSIM","Quebec","All","2036","[55,60[",571700,571800,1,0.0174916914465629
"CANSIM","Quebec","All","2036","[60,65[",510500,510500,1,0
"CANSIM","Quebec","All","2036","[65,70[",502900,502900,1,0
"CANSIM","Quebec","All","2036","[70,75[",561800,561800,1,0
"CANSIM","Quebec","All","2036","[75,80[",525000,525000,1,0
"CANSIM","Quebec","All","2036","[80,85[",394700,394700,1,0
"CANSIM","Quebec","All","2036","[85,90[",251800,251900,1,0.039714058776807
"CANSIM","Quebec","All","2036","[90,95[",109100,109000,1,-0.0916590284142988
"CANSIM","Quebec","All","2036","[95,100[",26100,26100,1,0
"CANSIM","Quebec","All","2036","[100,max[",3500,3500,1,0
"CANSIM","Quebec","Male","2036","All",4600000,3664800,1,-20.3304347826087
"CANSIM","Quebec","Male","2036","[20,25[",280200,280200,0,0
"CANSIM","Quebec","Male","2036","[25,30[",287800,287800,0,0
"CANSIM","Quebec","Male","2036","[30,35[",269600,269600,0,0
"CANSIM","Quebec","Male","2036","[35,40[",281100,281100,0,0
"CANSIM","Quebec","Male","2036","[40,45[",304700,304700,0,0
"CANSIM","Quebec","Male","2036","[45,50[",293500,293500,0,0
"CANSIM","Quebec","Male","2036","[50,55[",285600,285600,0,0
"CANSIM","Quebec","Male","2036","[55,60[",287300,287300,0,0
"CANSIM","Quebec","Male","2036","[60,65[",255700,255700,0,0
"CANSIM","Quebec","Male","2036","[65,70[",248700,248700,0,0
"CANSIM","Quebec","Male","2036","[70,75[",274300,274300,0,0
"CANSIM","Quebec","Male","2036","[75,80[",249900,249900,0,0
"CANSIM","Quebec","Male","2036","[80,85[",181600,181600,0,0
"CANSIM","Quebec","Male","2036","[85,90[",109600,109600,0,0
"CANSIM","Quebec","Male","2036","[90,95[",44300,44300,0,0
"CANSIM","Quebec","Male","2036","[95,100[",9700,9700,0,0
"CANSIM","Quebec","Male","2036","[100,max[",1200,1200,0,0
"CANSIM","Quebec","Female","2036","All",4625100,3732300,1,-19.3033664136992
"CANSIM","Quebec","Female","2036","[20,25[",267600,267600,0,0
"CANSIM","Quebec","Female","2036","[25,30[",276900,276900,0,0
"CANSIM","Quebec","Female","2036","[30,35[",263400,263400,0,0
"CANSIM","Quebec","Female","2036","[35,40[",272600,272600,0,0
"CANSIM","Quebec","Female","2036","[40,45[",292200,292200,0,0
"CANSIM","Quebec","Female","2036","[45,50[",283800,283800,0,0
"CANSIM","Quebec","Female","2036","[50,55[",280900,280900,0,0
"CANSIM","Quebec","Female","2036","[55,60[",284500,284500,0,0
"CANSIM","Quebec","Female","2036","[60,65[",254800,254800,0,0
"CANSIM","Quebec","Female","2036","[65,70[",254200,254200,0,0
"CANSIM","Quebec","Female","2036","[70,75[",287500,287500,0,0
"CANSIM","Quebec","Female","2036","[75,80[",275100,275100,0,0
"CANSIM","Quebec","Female","2036","[80,85[",213100,213100,0,0
"CANSIM","Quebec","Female","2036","[85,90[",142300,142300,0,0
"CANSIM","Quebec","Female","2036","[90,95[",64700,64700,0,0
"CANSIM","Quebec","Female","2036","[95,100[",16400,16400,0,0
"CANSIM","Quebec","Female","2036","[100,max[",2300,2300,0,0
"CANSIM","Ontario","All","2036","All",17072600,13577100,2,-20.4743272846549
"CANSIM","Ontario","All","2036","[20,25[",1096800,1096800,1,0
"CANSIM","Ontario","All","2036","[25,30[",1075500,1075500,1,0
"CANSIM","Ontario","All","2036","[30,35[",1050100,1050100,1,0
"CANSIM","Ontario","All","2036","[35,40[",1109800,1109700,1,-0.00901063254640476
"CANSIM","Ontario","All","2036","[40,45[",1159700,1159800,1,0.0086229197206174
"CANSIM","Ontario","All","2036","[45,50[",1135600,1135600,1,0
"CANSIM","Ontario","All","2036","[50,55[",1062400,1062300,1,-0.00941265060240964
"CANSIM","Ontario","All","2036","[55,60[",958500,958500,1,0
"CANSIM","Ontario","All","2036","[60,65[",915800,915800,1,0
"CANSIM","Ontario","All","2036","[65,70[",921900,921900,1,0
"CANSIM","Ontario","All","2036","[70,75[",975600,975600,1,0
"CANSIM","Ontario","All","2036","[75,80[",849700,849700,1,0
"CANSIM","Ontario","All","2036","[80,85[",627200,627200,1,0
"CANSIM","Ontario","All","2036","[85,90[",405900,406000,1,0.0246366100024637
"CANSIM","Ontario","All","2036","[90,95[",173400,173400,1,0
"CANSIM","Ontario","All","2036","[95,100[",50100,50100,1,0
"CANSIM","Ontario","All","2036","[100,max[",9100,9100,1,0
"CANSIM","Ontario","Male","2036","All",8368200,6573500,1,-21.4466671446667
"CANSIM","Ontario","Male","2036","[20,25[",569200,569200,0,0
"CANSIM","Ontario","Male","2036","[25,30[",540600,540600,0,0
"CANSIM","Ontario","Male","2036","[30,35[",517200,517200,0,0
"CANSIM","Ontario","Male","2036","[35,40[",548000,548000,0,0
"CANSIM","Ontario","Male","2036","[40,45[",577100,577100,0,0
"CANSIM","Ontario","Male","2036","[45,50[",564400,564400,0,0
"CANSIM","Ontario","Male","2036","[50,55[",522200,522200,0,0
"CANSIM","Ontario","Male","2036","[55,60[",460000,460000,0,0
"CANSIM","Ontario","Male","2036","[60,65[",436500,436500,0,0
"CANSIM","Ontario","Male","2036","[65,70[",440900,440900,0,0
"CANSIM","Ontario","Male","2036","[70,75[",467400,467400,0,0
"CANSIM","Ontario","Male","2036","[75,80[",397400,397400,0,0
"CANSIM","Ontario","Male","2036","[80,85[",279700,279700,0,0
"CANSIM","Ontario","Male","2036","[85,90[",170200,170200,0,0
"CANSIM","Ontario","Male","2036","[90,95[",65400,65400,0,0
"CANSIM","Ontario","Male","2036","[95,100[",15300,15300,0,0
"CANSIM","Ontario","Male","2036","[100,max[",2000,2000,0,0
"CANSIM","Ontario","Female","2036","All",8704400,7003600,1,-19.5395432195212
"CANSIM","Ontario","Female","2036","[20,25[",527600,527600,0,0
"CANSIM","Ontario","Female","2036","[25,30[",534900,534900,0,0
"CANSIM","Ontario","Female","2036","[30,35[",532900,532900,0,0
"CANSIM","Ontario","Female","2036","[35,40[",561700,561700,0,0
"CANSIM","Ontario","Female","2036","[40,45[",582700,582700,0,0
"CANSIM","Ontario","Female","2036","[45,50[",571200,571200,0,0
"CANSIM","Ontario","Female","2036","[50,55[",540100,540100,0,0
"CANSIM","Ontario","Female","2036","[55,60[",498500,498500,0,0
"CANSIM","Ontario","Female","2036","[60,65[",479300,479300,0,0
"CANSIM","Ontario","Female","2036","[65,70[",481000,481000,0,0
"CANSIM","Ontario","Female","2036","[70,75[",508200,508200,0,0
"CANSIM","Ontario","Female","2036","[75,80[",452300,452300,0,0
"CANSIM","Ontario","Female","2036","[80,85[",347500,347500,0,0
"CANSIM","Ontario","Female","2036","[85,90[",235800,235800,0,0
"CANSIM","Ontario","Female","2036","[90,95[",108000,108000,0,0
"CANSIM","Ontario","Female","2036","[95,100[",34800,34800,0,0
"CANSIM","Ontario","Female","2036","[100,max[",7100,7100,0,0
"CANSIM","Manitoba","All","2036","All",1612900,1211600,2,-24.8806497612995
"CANSIM","Manitoba","All","2036","[20,25[",112000,112000,1,0
"CANSIM","Manitoba","All","2036","[25,30[",104400,104400,1,0
"CANSIM","Manitoba","All","2036","[30,35[",98600,98600,1,0
"CANSIM","Manitoba","All","2036","[35,40[",102100,102100,1,0
"CANSIM","Manitoba","All","2036","[40,45[",105300,105200,1,-0.0949667616334283
"CANSIM","Manitoba","All","2036","[45,50[",105900,105900,1,0
"CANSIM","Manitoba","All","2036","[50,55[",99700,99700,1,0
"CANSIM","Manitoba","All","2036","[55,60[",88500,88500,1,0
"CANSIM","Manitoba","All","2036","[60,65[",79400,79400,1,0
"CANSIM","Manitoba","All","2036","[65,70[",73500,73500,1,0
"CANSIM","Manitoba","All","2036","[70,75[",75800,75800,1,0
"CANSIM","Manitoba","All","2036","[75,80[",67700,67700,1,0
"CANSIM","Manitoba","All","2036","[80,85[",50300,50300,1,0
"CANSIM","Manitoba","All","2036","[85,90[",31400,31400,1,0
"CANSIM","Manitoba","All","2036","[90,95[",12900,12900,1,0
"CANSIM","Manitoba","All","2036","[95,100[",3600,3600,1,0
"CANSIM","Manitoba","All","2036","[100,max[",700,600,1,-14.2857142857143
"CANSIM","Manitoba","Male","2036","All",803100,597500,1,-25.6007969119661
"CANSIM","Manitoba","Male","2036","[20,25[",58700,58700,0,0
"CANSIM","Manitoba","Male","2036","[25,30[",52700,52700,0,0
"CANSIM","Manitoba","Male","2036","[30,35[",49100,49100,0,0
"CANSIM","Manitoba","Male","2036","[35,40[",51200,51200,0,0
"CANSIM","Manitoba","Male","2036","[40,45[",52800,52800,0,0
"CANSIM","Manitoba","Male","2036","[45,50[",53200,53200,0,0
"CANSIM","Manitoba","Male","2036","[50,55[",49700,49700,0,0
"CANSIM","Manitoba","Male","2036","[55,60[",44100,44100,0,0
"CANSIM","Manitoba","Male","2036","[60,65[",39800,39800,0,0
"CANSIM","Manitoba","Male","2036","[65,70[",35700,35700,0,0
"CANSIM","Manitoba","Male","2036","[70,75[",36300,36300,0,0
"CANSIM","Manitoba","Male","2036","[75,80[",31900,31900,0,0
"CANSIM","Manitoba","Male","2036","[80,85[",22900,22900,0,0
"CANSIM","Manitoba","Male","2036","[85,90[",13300,13300,0,0
"CANSIM","Manitoba","Male","2036","[90,95[",4900,4900,0,0
"CANSIM","Manitoba","Male","2036","[95,100[",1100,1100,0,0
"CANSIM","Manitoba","Male","2036","[100,max[",100,100,0,0
"CANSIM","Manitoba","Female","2036","All",809700,614100,1,-24.157095220452
"CANSIM","Manitoba","Female","2036","[20,25[",53300,53300,0,0
"CANSIM","Manitoba","Female","2036","[25,30[",51700,51700,0,0
"CANSIM","Manitoba","Female","2036","[30,35[",49500,49500,0,0
"CANSIM","Manitoba","Female","2036","[35,40[",50900,50900,0,0
"CANSIM","Manitoba","Female","2036","[40,45[",52400,52400,0,0
"CANSIM","Manitoba","Female","2036","[45,50[",52700,52700,0,0
"CANSIM","Manitoba","Female","2036","[50,55[",50000,50000,0,0
"CANSIM","Manitoba","Female","2036","[55,60[",44400,44400,0,0
"CANSIM","Manitoba","Female","2036","[60,65[",39600,39600,0,0
"CANSIM","Manitoba","Female","2036","[65,70[",37800,37800,0,0
"CANSIM","Manitoba","Female","2036","[70,75[",39500,39500,0,0
"CANSIM","Manitoba","Female","2036","[75,80[",35800,35800,0,0
"CANSIM","Manitoba","Female","2036","[80,85[",27400,27400,0,0
"CANSIM","Manitoba","Female","2036","[85,90[",18100,18100,0,0
"CANSIM","Manitoba","Female","2036","[90,95[",8000,8000,0,0
"CANSIM","Manitoba","Female","2036","[95,100[",2500,2500,0,0
"CANSIM","Manitoba","Female","2036","[100,max[",500,500,0,0
"CANSIM","Saskatchewan","All","2036","All",1513600,1125700,2,-25.6276427061311
"CANSIM","Saskatchewan","All","2036","[20,25[",95900,96000,1,0.104275286757039
"CANSIM","Saskatchewan","All","2036","[25,30[",92000,92000,1,0
"CANSIM","Saskatchewan","All","2036","[30,35[",91300,91300,1,0
"CANSIM","Saskatchewan","All","2036","[35,40[",97200,97200,1,0
"CANSIM","Saskatchewan","All","2036","[40,45[",103200,103300,1,0.0968992248062016
"CANSIM","Saskatchewan","All","2036","[45,50[",106300,106300,1,0
"CANSIM","Saskatchewan","All","2036","[50,55[",1e+05,1e+05,1,0
"CANSIM","Saskatchewan","All","2036","[55,60[",85300,85300,1,0
"CANSIM","Saskatchewan","All","2036","[60,65[",71200,71200,1,0
"CANSIM","Saskatchewan","All","2036","[65,70[",64600,64500,1,-0.154798761609896
"CANSIM","Saskatchewan","All","2036","[70,75[",68200,68200,1,0
"CANSIM","Saskatchewan","All","2036","[75,80[",62400,62400,1,0
"CANSIM","Saskatchewan","All","2036","[80,85[",46700,46700,1,0
"CANSIM","Saskatchewan","All","2036","[85,90[",26800,26800,1,0
"CANSIM","Saskatchewan","All","2036","[90,95[",10900,10900,1,0
"CANSIM","Saskatchewan","All","2036","[95,100[",3200,3100,1,-3.125
"CANSIM","Saskatchewan","All","2036","[100,max[",600,500,1,-16.6666666666667
"CANSIM","Saskatchewan","Male","2036","All",759100,560600,1,-26.1493874324858
"CANSIM","Saskatchewan","Male","2036","[20,25[",49600,49600,0,0
"CANSIM","Saskatchewan","Male","2036","[25,30[",46600,46600,0,0
"CANSIM","Saskatchewan","Male","2036","[30,35[",45100,45100,0,0
"CANSIM","Saskatchewan","Male","2036","[35,40[",48200,48200,0,0
"CANSIM","Saskatchewan","Male","2036","[40,45[",52200,52200,0,0
"CANSIM","Saskatchewan","Male","2036","[45,50[",54000,54000,0,0
"CANSIM","Saskatchewan","Male","2036","[50,55[",50800,50800,0,0
"CANSIM","Saskatchewan","Male","2036","[55,60[",43400,43400,0,0
"CANSIM","Saskatchewan","Male","2036","[60,65[",35900,35900,0,0
"CANSIM","Saskatchewan","Male","2036","[65,70[",32300,32300,0,0
"CANSIM","Saskatchewan","Male","2036","[70,75[",33600,33600,0,0
"CANSIM","Saskatchewan","Male","2036","[75,80[",30100,30100,0,0
"CANSIM","Saskatchewan","Male","2036","[80,85[",21700,21700,0,0
"CANSIM","Saskatchewan","Male","2036","[85,90[",11700,11700,0,0
"CANSIM","Saskatchewan","Male","2036","[90,95[",4300,4300,0,0
"CANSIM","Saskatchewan","Male","2036","[95,100[",1000,1000,0,0
"CANSIM","Saskatchewan","Male","2036","[100,max[",100,100,0,0
"CANSIM","Saskatchewan","Female","2036","All",754500,565100,1,-25.1027170311465
"CANSIM","Saskatchewan","Female","2036","[20,25[",46400,46400,0,0
"CANSIM","Saskatchewan","Female","2036","[25,30[",45400,45400,0,0
"CANSIM","Saskatchewan","Female","2036","[30,35[",46200,46200,0,0
"CANSIM","Saskatchewan","Female","2036","[35,40[",49000,49000,0,0
"CANSIM","Saskatchewan","Female","2036","[40,45[",51100,51100,0,0
"CANSIM","Saskatchewan","Female","2036","[45,50[",52300,52300,0,0
"CANSIM","Saskatchewan","Female","2036","[50,55[",49200,49200,0,0
"CANSIM","Saskatchewan","Female","2036","[55,60[",41900,41900,0,0
"CANSIM","Saskatchewan","Female","2036","[60,65[",35300,35300,0,0
"CANSIM","Saskatchewan","Female","2036","[65,70[",32200,32200,0,0
"CANSIM","Saskatchewan","Female","2036","[70,75[",34600,34600,0,0
"CANSIM","Saskatchewan","Female","2036","[75,80[",32300,32300,0,0
"CANSIM","Saskatchewan","Female","2036","[80,85[",25000,25000,0,0
"CANSIM","Saskatchewan","Female","2036","[85,90[",15100,15100,0,0
"CANSIM","Saskatchewan","Female","2036","[90,95[",6600,6600,0,0
"CANSIM","Saskatchewan","Female","2036","[95,100[",2100,2100,0,0
"CANSIM","Saskatchewan","Female","2036","[100,max[",400,400,0,0
"CANSIM","Alberta","All","2036","All",6082700,4718700,2,-22.4242523879198
"CANSIM","Alberta","All","2036","[20,25[",397000,397000,1,0
"CANSIM","Alberta","All","2036","[25,30[",437700,437700,1,0
"CANSIM","Alberta","All","2036","[30,35[",433100,433100,1,0
"CANSIM","Alberta","All","2036","[35,40[",450800,450800,1,0
"CANSIM","Alberta","All","2036","[40,45[",450600,450500,1,-0.0221926320461607
"CANSIM","Alberta","All","2036","[45,50[",442200,442100,1,-0.0226142017186793
"CANSIM","Alberta","All","2036","[50,55[",407000,406900,1,-0.0245700245700246
"CANSIM","Alberta","All","2036","[55,60[",340000,340000,1,0
"CANSIM","Alberta","All","2036","[60,65[",290400,290400,1,0
"CANSIM","Alberta","All","2036","[65,70[",261900,262000,1,0.0381825124093276
"CANSIM","Alberta","All","2036","[70,75[",258000,258000,1,0
"CANSIM","Alberta","All","2036","[75,80[",230100,230100,1,0
"CANSIM","Alberta","All","2036","[80,85[",166100,166100,1,0
"CANSIM","Alberta","All","2036","[85,90[",98600,98600,1,0
"CANSIM","Alberta","All","2036","[90,95[",41300,41300,1,0
"CANSIM","Alberta","All","2036","[95,100[",11900,11900,1,0
"CANSIM","Alberta","All","2036","[100,max[",2200,2200,1,0
